DATE,REPORTTPYE,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed
2015-11-19 20:54,FM-15,52,86,5
2015-11-19 21:54,FM-15,52,89,9
2015-11-19 22:00,FM-12,52,89,9
2015-11-19 22:54,FM-15,52,89,9
2015-11-19 23:31,FM-16,52,88,9
2015-11-19 23:52,FM-16,54,88,9
2015-11-19 23:54,FM-15,53,89,8
2015-11-19 23:59,SOD,NA,NA,NA
2015-11-20 00:08,FM-16,54,88,7
2015-11-20 00:45,FM-16,55,94,16
2015-11-20 00:54,FM-15,56,90,18
2015-11-20 01:00,FM-12,56,90,18
2015-11-20 01:35,FM-16,55,94,18
2015-11-20 01:54,FM-15,56,93,21
2015-11-20 02:54,FM-15,56,93,20
2015-11-20 03:54,FM-15,57,93,13
2015-11-20 03:59,FM-16,57,94,11
2015-11-20 04:00,FM-12,57,93,13
2015-11-20 04:15,FM-16,57,94,9
2015-11-20 04:22,FM-16,57,100,8
2015-11-20 04:35,FM-16,57,100,7
2015-11-20 04:42,FM-16,57,100,7
2015-11-20 04:54,FM-15,55,96,8
2015-11-20 05:50,FM-16,55,100,9
2015-11-20 05:52,FM-16,55,100,8
2015-11-20 05:54,FM-15,56,97,9
2015-11-20 06:03,FM-16,55,100,6
2015-11-20 06:41,FM-16,57,100,6
2015-11-20 06:52,FM-16,57,100,7
2015-11-20 06:54,FM-15,59,96,8
2015-11-20 07:00,FM-12,59,96,8
2015-11-20 07:18,FM-16,57,94,5
2015-11-20 07:35,FM-16,57,94,7
2015-11-20 07:54,FM-15,58,90,8
2015-11-20 08:17,FM-16,57,88,8
2015-11-20 08:52,FM-16,57,88,10
2015-11-20 08:54,FM-15,57,90,11
2015-11-20 09:27,FM-16,57,88,10
2015-11-20 09:54,FM-15,58,78,14
2015-11-20 10:00,FM-12,58,78,14
2015-11-20 10:15,FM-16,57,77,14
2015-11-20 10:42,FM-16,57,77,15
2015-11-20 10:54,FM-15,59,69,14
2015-11-20 11:54,FM-15,59,64,10
2015-11-20 12:54,FM-15,60,50,10
2015-11-20 13:00,FM-12,60,50,10
2015-11-20 13:54,FM-15,60,44,15
2015-11-20 14:54,FM-15,60,44,11
2015-11-20 15:54,FM-15,58,41,10
2015-11-20 16:00,FM-12,58,41,10
2015-11-20 16:54,FM-15,56,37,14
2015-11-20 17:54,FM-15,53,40,10
2015-11-20 18:54,FM-15,51,41,11
2015-11-20 19:00,FM-12,51,41,11
2015-11-20 19:54,FM-15,49,44,15
2015-11-20 20:54,FM-15,47,48,11
2015-11-20 21:54,FM-15,47,46,14
2015-11-20 22:00,FM-12,47,46,14
2015-11-20 22:54,FM-15,46,47,15
2015-11-20 23:54,FM-15,44,49,11
2015-11-20 23:59,SOD,NA,NA,NA
2015-11-21 00:54,FM-15,43,49,6
2015-11-21 01:00,FM-12,43,49,6
2015-11-21 01:54,FM-15,42,49,7
2015-11-21 02:54,FM-15,40,55,7
2015-11-21 03:54,FM-15,39,55,6
2015-11-21 04:00,FM-12,39,55,6
2015-11-21 04:54,FM-15,39,53,7
2015-11-21 05:54,FM-15,39,53,8
2015-11-21 06:54,FM-15,39,53,8
2015-11-21 07:00,FM-12,39,53,8
2015-11-21 07:54,FM-15,40,53,8
2015-11-21 08:54,FM-15,41,53,9
2015-11-21 09:54,FM-15,45,52,10
2015-11-21 10:00,FM-12,45,52,10
2015-11-21 10:54,FM-15,46,51,6
2015-11-21 11:54,FM-15,47,52,8
2015-11-21 12:54,FM-15,47,54,13
2015-11-21 13:00,FM-12,47,54,13
2015-11-21 13:54,FM-15,47,52,10
2015-11-21 14:54,FM-15,46,56,11
2015-11-21 15:54,FM-15,44,58,9
2015-11-21 16:00,FM-12,44,58,9
2015-11-21 16:54,FM-15,43,60,8
2015-11-21 17:54,FM-15,42,62,7
2015-11-21 18:54,FM-15,40,68,6
2015-11-21 19:00,FM-12,40,68,6
2015-11-21 19:54,FM-15,40,68,5
2015-11-21 20:54,FM-15,41,67,3
2015-11-21 21:54,FM-15,41,67,7
2015-11-21 22:00,FM-12,41,67,7
2015-11-21 22:54,FM-15,40,70,7
2015-11-21 23:54,FM-15,39,73,5
2015-11-21 23:59,SOD,NA,NA,NA
2015-11-22 00:54,FM-15,39,73,0
2015-11-22 01:00,FM-12,39,73,0
2015-11-22 01:54,FM-15,38,79,6
2015-11-22 02:54,FM-15,38,79,5
2015-11-22 03:54,FM-15,37,82,5
2015-11-22 04:00,FM-12,37,82,5
2015-11-22 04:54,FM-15,37,82,3
2015-11-22 05:54,FM-15,44,76,8
2015-11-22 06:54,FM-15,46,79,10
2015-11-22 07:00,FM-12,46,79,10
2015-11-22 07:54,FM-15,47,83,9
2015-11-22 08:19,FM-16,46,87,6
2015-11-22 08:54,FM-15,47,83,5
2015-11-22 09:54,FM-15,47,86,0
2015-11-22 10:00,FM-12,47,86,0
2015-11-22 10:54,FM-15,49,83,5
2015-11-22 11:54,FM-15,46,83,5
2015-11-22 12:27,FM-16,46,76,7
2015-11-22 12:54,FM-15,45,83,8
2015-11-22 13:00,FM-12,45,83,8
2015-11-22 13:54,FM-15,44,85,9
2015-11-22 14:14,FM-16,45,87,7
2015-11-22 14:40,FM-16,45,87,9
2015-11-22 14:54,FM-15,45,86,7
2015-11-22 15:54,FM-15,45,86,3
2015-11-22 16:00,FM-12,45,86,3
2015-11-22 16:54,FM-15,45,83,8
2015-11-22 17:54,FM-15,44,85,7
2015-11-22 18:54,FM-15,44,89,5
2015-11-22 19:00,FM-12,44,89,5
2015-11-22 19:54,FM-15,44,85,7
2015-11-22 20:54,FM-15,44,83,9
2015-11-22 21:54,FM-15,43,80,14
2015-11-22 22:00,FM-12,43,80,14
2015-11-22 22:54,FM-15,41,82,18
2015-11-22 23:54,FM-15,39,86,16
2015-11-22 23:59,SOD,NA,NA,NA
2015-11-23 00:54,FM-15,39,86,14
2015-11-23 01:00,FM-12,39,86,14
2015-11-23 01:22,FM-16,39,81,13
2015-11-23 01:54,FM-15,39,82,10
2015-11-23 02:18,FM-16,39,87,9
2015-11-23 02:54,FM-15,39,86,10
2015-11-23 03:54,FM-15,39,86,9
2015-11-23 04:00,FM-12,39,86,9
2015-11-23 04:54,FM-15,39,65,13
2015-11-23 05:54,FM-15,38,60,17
2015-11-23 06:54,FM-15,37,54,13
2015-11-23 07:00,FM-12,37,54,13
2015-11-23 07:54,FM-15,36,55,14
2015-11-23 08:54,FM-15,37,50,17
2015-11-23 09:54,FM-15,38,51,16
2015-11-23 10:00,FM-12,38,51,16
2015-11-23 10:54,FM-15,40,45,14
2015-11-23 11:54,FM-15,41,38,16
2015-11-23 12:54,FM-15,41,35,16
2015-11-23 13:00,FM-12,41,35,16
2015-11-23 13:54,FM-15,41,30,16
2015-11-23 14:54,FM-15,40,28,16
2015-11-23 15:54,FM-15,38,29,16
2015-11-23 16:00,FM-12,38,29,16
2015-11-23 16:41,FM-16,36,30,15
2015-11-23 16:54,FM-15,37,28,16
2015-11-23 17:54,FM-15,35,28,15
2015-11-23 18:54,FM-15,34,32,13
2015-11-23 19:00,FM-12,34,32,13
2015-11-23 19:54,FM-15,33,33,13
2015-11-23 20:54,FM-15,32,36,10
2015-11-23 21:54,FM-15,32,38,13
2015-11-23 22:00,FM-12,32,38,13
2015-11-23 22:54,FM-15,31,42,9
2015-11-23 23:54,FM-15,30,43,6
2015-11-23 23:59,SOD,NA,NA,NA
2015-11-24 00:54,FM-15,30,45,10
2015-11-24 01:00,FM-12,30,45,10
2015-11-24 01:54,FM-15,30,45,11
2015-11-24 02:54,FM-15,29,49,9
2015-11-24 03:54,FM-15,30,47,7
2015-11-24 04:00,FM-12,30,47,7
2015-11-24 04:54,FM-15,30,47,9
2015-11-24 05:54,FM-15,30,47,9
2015-11-24 06:54,FM-15,30,51,6
2015-11-24 07:00,FM-12,30,51,6
2015-11-24 07:54,FM-15,32,47,10
2015-11-24 08:54,FM-15,34,48,8
2015-11-24 09:54,FM-15,37,46,11
2015-11-24 10:00,FM-12,37,46,11
2015-11-24 10:54,FM-15,39,45,9
2015-11-24 11:54,FM-15,41,39,8
2015-11-24 12:54,FM-15,43,37,8
2015-11-24 13:00,FM-12,43,37,8
2015-11-24 13:54,FM-15,43,35,7
2015-11-24 14:54,FM-15,43,34,9
2015-11-24 15:54,FM-15,42,35,10
2015-11-24 16:00,FM-12,42,35,10
2015-11-24 16:54,FM-15,42,35,7
2015-11-24 17:54,FM-15,42,36,7
2015-11-24 18:54,FM-15,41,39,7
2015-11-24 19:00,FM-12,41,39,7
2015-11-24 19:54,FM-15,39,46,5
2015-11-24 20:54,FM-15,39,48,3
2015-11-24 21:54,FM-15,40,45,8
2015-11-24 22:00,FM-12,40,45,8
2015-11-24 22:54,FM-15,38,48,7
2015-11-24 23:54,FM-15,37,52,6
2015-11-24 23:59,SOD,NA,NA,NA
2015-11-25 00:54,FM-15,35,54,8
2015-11-25 01:00,FM-12,35,54,8
2015-11-25 01:54,FM-15,34,59,5
2015-11-25 02:54,FM-15,33,61,3
2015-11-25 03:54,FM-15,33,61,5
2015-11-25 04:00,FM-12,33,61,5
2015-11-25 04:54,FM-15,31,69,5
2015-11-25 05:54,FM-15,30,66,0
2015-11-25 06:54,FM-15,34,61,3
2015-11-25 07:00,FM-12,34,61,3
2015-11-25 07:54,FM-15,36,59,0
2015-11-25 08:54,FM-15,38,57,5
2015-11-25 09:54,FM-15,42,51,3
2015-11-25 10:00,FM-12,42,51,3
2015-11-25 10:54,FM-15,43,53,5
2015-11-25 11:54,FM-15,44,58,7
2015-11-25 12:54,FM-15,44,58,6
2015-11-25 13:00,FM-12,44,58,6
2015-11-25 13:54,FM-15,44,60,8
2015-11-25 14:54,FM-15,44,58,7
2015-11-25 15:54,FM-15,42,62,8
2015-11-25 16:00,FM-12,42,62,8
2015-11-25 16:54,FM-15,42,65,9
2015-11-25 17:54,FM-15,42,68,8
2015-11-25 18:54,FM-15,42,68,9
2015-11-25 19:00,FM-12,42,68,9
2015-11-25 19:54,FM-15,40,70,10
2015-11-25 20:54,FM-15,39,70,9
2015-11-25 21:54,FM-15,39,73,7
2015-11-25 22:00,FM-12,39,73,7
2015-11-25 22:54,FM-15,40,73,8
2015-11-25 23:54,FM-15,40,79,8
2015-11-25 23:59,SOD,NA,NA,NA
2015-11-26 00:54,FM-15,41,79,8
2015-11-26 01:00,FM-12,41,79,8
2015-11-26 01:54,FM-15,43,76,8
2015-11-26 02:54,FM-15,42,76,7
2015-11-26 03:54,FM-15,41,76,8
2015-11-26 04:00,FM-12,41,76,8
2015-11-26 04:54,FM-15,41,82,10
2015-11-26 05:54,FM-15,43,76,8
2015-11-26 06:54,FM-15,43,80,6
2015-11-26 07:00,FM-12,43,80,6
2015-11-26 07:54,FM-15,44,76,5
2015-11-26 08:54,FM-15,46,77,8
2015-11-26 09:54,FM-15,50,74,8
2015-11-26 10:00,FM-12,50,74,8
2015-11-26 10:44,FM-16,54,67,11
2015-11-26 10:54,FM-15,54,67,15
2015-11-26 11:38,FM-16,55,67,15
2015-11-26 11:54,FM-15,56,65,14
2015-11-26 12:54,FM-15,58,56,18
2015-11-26 13:00,FM-12,58,56,18
2015-11-26 13:54,FM-15,57,60,15
2015-11-26 14:54,FM-15,57,60,14
2015-11-26 15:54,FM-15,53,74,11
2015-11-26 16:00,FM-12,53,74,11
2015-11-26 16:54,FM-15,51,80,8
2015-11-26 17:54,FM-15,49,83,9
2015-11-26 18:54,FM-15,47,90,7
2015-11-26 19:00,FM-12,47,90,7
2015-11-26 19:54,FM-15,48,93,9
2015-11-26 20:38,FM-16,48,94,8
2015-11-26 20:54,FM-15,48,96,6
2015-11-26 21:26,FM-16,48,94,8
2015-11-26 21:54,FM-15,49,97,8
2015-11-26 22:00,FM-12,49,97,8
2015-11-26 22:54,FM-15,50,96,10
2015-11-26 23:11,FM-16,48,100,9
2015-11-26 23:43,FM-16,48,94,8
2015-11-26 23:54,FM-15,47,97,7
2015-11-26 23:59,SOD,NA,NA,NA
2015-11-27 00:09,FM-16,48,100,9
2015-11-27 00:54,FM-15,49,93,7
2015-11-27 01:00,FM-12,49,93,7
2015-11-27 01:44,FM-16,48,100,9
2015-11-27 01:54,FM-15,49,97,9
2015-11-27 02:54,FM-15,50,96,9
2015-11-27 03:54,FM-15,51,96,11
2015-11-27 04:00,FM-12,51,96,11
2015-11-27 04:54,FM-15,51,92,9
2015-11-27 05:43,FM-16,52,88,8
2015-11-27 05:54,FM-15,51,96,8
2015-11-27 06:54,FM-15,51,92,8
2015-11-27 07:00,FM-12,51,92,8
2015-11-27 07:16,FM-16,52,88,9
2015-11-27 07:44,FM-16,50,94,7
2015-11-27 07:54,FM-15,51,92,6
2015-11-27 08:43,FM-16,54,94,10
2015-11-27 08:54,FM-15,55,90,11
2015-11-27 09:12,FM-16,55,88,11
2015-11-27 09:54,FM-15,57,81,20
2015-11-27 10:00,FM-12,57,81,20
2015-11-27 10:54,FM-15,60,72,17
2015-11-27 11:34,FM-16,61,68,20
2015-11-27 11:54,FM-15,62,65,23
2015-11-27 12:54,FM-15,62,62,25
2015-11-27 13:00,FM-12,62,62,25
2015-11-27 13:54,FM-15,64,58,18
2015-11-27 14:54,FM-15,63,56,21
2015-11-27 15:54,FM-15,61,63,17
2015-11-27 16:00,FM-12,61,63,17
2015-11-27 16:54,FM-15,59,67,13
2015-11-27 17:54,FM-15,59,67,14
2015-11-27 18:54,FM-15,57,72,15
2015-11-27 19:00,FM-12,57,72,15
2015-11-27 19:54,FM-15,56,77,13
2015-11-27 20:54,FM-15,55,80,17
2015-11-27 21:54,FM-15,56,77,15
2015-11-27 22:00,FM-12,56,77,15
2015-11-27 22:54,FM-15,56,75,14
2015-11-27 23:54,FM-15,57,69,17
2015-11-27 23:59,SOD,NA,NA,NA
2015-11-28 00:54,FM-15,57,67,11
2015-11-28 01:00,FM-12,57,67,11
2015-11-28 01:54,FM-15,57,67,10
2015-11-28 02:54,FM-15,57,67,13
2015-11-28 03:54,FM-15,57,67,10
2015-11-28 04:00,FM-12,57,67,10
2015-11-28 04:54,FM-15,57,67,8
2015-11-28 05:54,FM-15,58,65,8
2015-11-28 06:54,FM-15,57,67,8
2015-11-28 07:00,FM-12,57,67,8
2015-11-28 07:54,FM-15,57,69,9
2015-11-28 08:54,FM-15,54,83,10
2015-11-28 09:37,FM-16,52,94,11
2015-11-28 09:54,FM-15,51,89,14
2015-11-28 10:00,FM-12,51,89,14
2015-11-28 10:02,FM-16,50,94,13
2015-11-28 10:30,FM-16,48,94,9
2015-11-28 10:54,FM-15,49,93,8
2015-11-28 11:09,FM-16,48,94,9
2015-11-28 11:24,FM-16,48,94,11
2015-11-28 11:52,FM-16,46,93,13
2015-11-28 11:54,FM-15,47,93,15
2015-11-28 12:54,FM-15,46,89,17
2015-11-28 13:00,FM-12,46,89,17
2015-11-28 13:54,FM-15,44,89,13
2015-11-28 14:54,FM-15,44,85,8
2015-11-28 15:54,FM-15,43,86,8
2015-11-28 16:00,FM-12,43,86,8
2015-11-28 16:31,FM-16,43,87,9
2015-11-28 16:54,FM-15,43,86,8
2015-11-28 17:54,FM-15,43,86,8
2015-11-28 18:54,FM-15,43,86,9
2015-11-28 19:00,FM-12,43,86,9
2015-11-28 19:54,FM-15,42,85,9
2015-11-28 20:54,FM-15,42,85,6
2015-11-28 21:54,FM-15,42,85,7
2015-11-28 22:00,FM-12,42,85,7
2015-11-28 22:54,FM-15,41,86,6
2015-11-28 23:54,FM-15,41,82,9
2015-11-28 23:59,SOD,NA,NA,NA
2015-11-29 00:54,FM-15,39,79,7
2015-11-29 01:00,FM-12,39,79,7
2015-11-29 01:54,FM-15,37,79,9
2015-11-29 02:20,FM-16,36,75,13
2015-11-29 02:54,FM-15,35,76,13
2015-11-29 03:54,FM-15,34,75,13
2015-11-29 04:00,FM-12,34,75,13
2015-11-29 04:54,FM-15,33,75,10
2015-11-29 05:54,FM-15,32,79,10
2015-11-29 06:54,FM-15,32,79,7
2015-11-29 07:00,FM-12,32,79,7
2015-11-29 07:54,FM-15,32,79,8
2015-11-29 08:54,FM-15,34,67,9
2015-11-29 09:54,FM-15,37,57,6
2015-11-29 10:00,FM-12,37,57,6
2015-11-29 10:54,FM-15,39,48,8
2015-11-29 11:54,FM-15,42,40,10
2015-11-29 12:54,FM-15,42,41,9
2015-11-29 13:00,FM-12,42,41,9
2015-11-29 13:54,FM-15,43,40,7
2015-11-29 14:54,FM-15,43,37,8
2015-11-29 15:54,FM-15,41,39,9
2015-11-29 16:00,FM-12,41,39,9
2015-11-29 16:54,FM-15,39,38,11
2015-11-29 17:54,FM-15,38,43,8
2015-11-29 18:54,FM-15,37,48,14
2015-11-29 19:00,FM-12,37,48,14
2015-11-29 19:54,FM-15,35,54,13
2015-11-29 20:54,FM-15,34,56,11
2015-11-29 21:54,FM-15,34,56,11
2015-11-29 22:00,FM-12,34,56,11
2015-11-29 22:54,FM-15,33,61,9
2015-11-29 23:54,FM-15,32,64,11
2015-11-29 23:59,SOD,NA,NA,NA
2015-11-30 00:54,FM-15,31,69,11
2015-11-30 01:00,FM-12,31,69,11
2015-11-30 01:54,FM-15,31,67,10
2015-11-30 02:54,FM-15,30,66,11
2015-11-30 03:54,FM-15,30,66,9
2015-11-30 04:00,FM-12,30,66,9
2015-11-30 04:54,FM-15,30,66,13
2015-11-30 05:54,FM-15,29,66,9
2015-11-30 06:54,FM-15,28,66,7
2015-11-30 07:00,FM-12,28,66,7
2015-11-30 07:54,FM-15,29,66,8
2015-11-30 08:54,FM-15,31,64,9
2015-11-30 09:54,FM-15,34,64,10
2015-11-30 10:00,FM-12,34,64,10
2015-11-30 10:54,FM-15,36,57,9
2015-11-30 11:54,FM-15,38,55,8
2015-11-30 12:54,FM-15,36,62,8
2015-11-30 13:00,FM-12,36,62,8
2015-11-30 13:54,FM-15,36,62,6
2015-11-30 14:54,FM-15,36,62,3
2015-11-30 15:54,FM-15,37,59,7
2015-11-30 16:00,FM-12,37,59,7
2015-11-30 16:54,FM-15,37,59,9
2015-11-30 17:54,FM-15,37,62,9
2015-11-30 18:54,FM-15,36,64,8
2015-11-30 19:00,FM-12,36,64,8
2015-11-30 19:54,FM-15,36,64,7
2015-11-30 20:54,FM-15,35,67,10
2015-11-30 21:54,FM-15,34,73,9
2015-11-30 22:00,FM-12,34,73,9
2015-11-30 22:54,FM-15,34,70,9
2015-11-30 23:54,FM-15,33,72,6
2015-11-30 23:59,SOD,NA,NA,NA
2015-12-01 00:54,FM-15,33,72,7
2015-12-01 01:00,FM-12,33,72,7
2015-12-01 01:54,FM-15,33,75,0
2015-12-01 02:54,FM-15,34,75,3
2015-12-01 03:54,FM-15,34,73,0
2015-12-01 04:00,FM-12,34,73,0
2015-12-01 04:54,FM-15,32,79,0
2015-12-01 05:54,FM-15,34,73,0
2015-12-01 06:54,FM-15,33,78,0
2015-12-01 07:00,FM-12,33,78,0
2015-12-01 07:54,FM-15,37,79,3
2015-12-01 08:54,FM-15,39,79,6
2015-12-01 09:22,FM-16,41,76,8
2015-12-01 09:52,FM-16,43,71,8
2015-12-01 09:54,FM-15,42,73,8
2015-12-01 10:00,FM-12,42,73,8
2015-12-01 10:42,FM-16,43,71,8
2015-12-01 10:54,FM-15,43,71,11
2015-12-01 11:35,FM-16,43,71,15
2015-12-01 11:54,FM-15,43,71,13
2015-12-01 12:54,FM-15,43,71,11
2015-12-01 13:00,FM-12,43,71,11
2015-12-01 13:54,FM-15,43,74,13
2015-12-01 14:54,FM-15,43,74,10
2015-12-01 15:54,FM-15,43,74,8
2015-12-01 16:00,FM-12,43,74,8
2015-12-01 16:54,FM-15,44,73,6
2015-12-01 17:54,FM-15,44,76,6
2015-12-01 18:43,FM-16,45,81,9
2015-12-01 18:54,FM-15,44,85,7
2015-12-01 19:00,FM-12,44,85,7
2015-12-01 19:31,FM-16,45,93,7
2015-12-01 19:52,FM-16,45,93,7
2015-12-01 19:54,FM-15,44,93,7
2015-12-01 20:40,FM-16,45,93,6
2015-12-01 20:54,FM-15,44,93,5
2015-12-01 21:07,FM-16,45,93,6
2015-12-01 21:40,FM-16,45,93,6
2015-12-01 21:54,FM-15,44,96,5
2015-12-01 21:57,FM-16,45,93,5
2015-12-01 22:00,FM-12,44,96,5
2015-12-01 22:40,FM-16,45,93,6
2015-12-01 22:54,FM-15,42,96,8
2015-12-01 23:03,FM-16,43,93,6
2015-12-01 23:54,FM-15,41,96,8
2015-12-01 23:59,SOD,NA,NA,NA
2015-12-02 00:42,FM-16,43,93,6
2015-12-02 00:54,FM-15,42,96,7
2015-12-02 01:00,FM-12,42,96,7
2015-12-02 01:54,FM-15,41,96,10
2015-12-02 02:31,FM-16,39,93,8
2015-12-02 02:54,FM-15,40,97,8
2015-12-02 03:05,FM-16,39,100,8
2015-12-02 03:54,FM-15,39,100,7
2015-12-02 04:00,FM-12,39,100,7
2015-12-02 04:54,FM-15,40,97,6
2015-12-02 05:52,FM-16,39,100,5
2015-12-02 05:54,FM-15,40,97,3
2015-12-02 06:10,FM-16,39,100,7
2015-12-02 06:54,FM-15,40,97,5
2015-12-02 07:00,FM-12,40,97,5
2015-12-02 07:54,FM-15,41,93,5
2015-12-02 08:54,FM-15,42,92,0
2015-12-02 09:54,FM-15,42,92,3
2015-12-02 10:00,FM-12,42,92,3
2015-12-02 10:08,FM-16,43,87,0
2015-12-02 10:54,FM-15,43,93,0
2015-12-02 11:49,FM-16,45,93,0
2015-12-02 11:50,FM-15,44,93,0
2015-12-02 12:00,FM-16,45,93,0
2015-12-02 12:54,FM-15,44,93,5
2015-12-02 13:00,FM-12,44,93,5
2015-12-02 13:54,FM-15,45,93,7
2015-12-02 14:28,FM-16,45,100,5
2015-12-02 14:42,FM-16,45,100,0
2015-12-02 14:47,FM-16,45,100,0
2015-12-02 14:54,FM-15,44,100,3
2015-12-02 15:54,FM-15,45,93,3
2015-12-02 16:00,FM-12,45,93,3
2015-12-02 16:15,FM-16,45,100,0
2015-12-02 16:27,FM-16,45,100,0
2015-12-02 16:41,FM-16,46,93,0
2015-12-02 16:45,FM-16,46,100,0
2015-12-02 16:52,FM-16,46,100,0
2015-12-02 16:54,FM-15,46,96,0
2015-12-02 17:29,FM-16,46,93,3
2015-12-02 17:38,FM-16,46,93,3
2015-12-02 17:43,FM-16,46,93,0
2015-12-02 17:54,FM-15,46,96,3
2015-12-02 18:07,FM-16,46,93,0
2015-12-02 18:46,FM-16,46,100,0
2015-12-02 18:54,FM-15,47,97,0
2015-12-02 19:00,FM-12,47,97,0
2015-12-02 19:28,FM-16,46,100,5
2015-12-02 19:54,FM-15,47,97,7
2015-12-02 20:11,FM-16,48,100,0
2015-12-02 20:54,FM-15,49,100,5
2015-12-02 21:54,FM-15,50,100,3
2015-12-02 22:00,FM-12,50,100,3
2015-12-02 22:54,FM-15,49,100,0
2015-12-02 23:11,FM-16,50,100,0
2015-12-02 23:32,FM-16,50,100,0
2015-12-02 23:54,FM-15,51,100,0
2015-12-02 23:59,SOD,NA,NA,NA
2015-12-03 00:25,FM-16,52,94,3
2015-12-03 00:33,FM-16,52,94,0
2015-12-03 00:52,FM-16,50,100,0
2015-12-03 00:54,FM-15,50,100,3
2015-12-03 01:00,FM-12,50,100,3
2015-12-03 01:08,FM-16,48,100,0
2015-12-03 01:22,FM-16,48,100,0
2015-12-03 01:28,FM-16,48,100,0
2015-12-03 01:40,FM-16,50,94,3
2015-12-03 01:52,FM-16,50,94,0
2015-12-03 01:54,FM-15,49,100,0
2015-12-03 02:20,FM-16,48,100,0
2015-12-03 02:54,FM-15,48,100,5
2015-12-03 02:59,FM-16,48,100,6
2015-12-03 03:54,FM-15,50,96,6
2015-12-03 04:00,FM-12,50,96,6
2015-12-03 04:54,FM-15,51,92,10
2015-12-03 05:54,FM-15,51,89,7
2015-12-03 06:54,FM-15,50,86,8
2015-12-03 07:00,FM-12,50,86,8
2015-12-03 07:54,FM-15,49,80,16
2015-12-03 08:54,FM-15,48,77,11
2015-12-03 09:32,FM-16,46,76,18
2015-12-03 09:54,FM-15,47,74,15
2015-12-03 10:00,FM-12,47,74,15
2015-12-03 10:54,FM-15,47,71,21
2015-12-03 11:16,FM-16,48,66,20
2015-12-03 11:54,FM-15,47,63,20
2015-12-03 12:54,FM-15,47,61,20
2015-12-03 13:00,FM-12,47,61,20
2015-12-03 13:54,FM-15,47,54,25
2015-12-03 14:54,FM-15,47,52,25
2015-12-03 15:54,FM-15,46,50,18
2015-12-03 16:00,FM-12,46,50,18
2015-12-03 16:54,FM-15,45,49,21
2015-12-03 17:54,FM-15,44,51,18
2015-12-03 18:54,FM-15,44,51,16
2015-12-03 19:00,FM-12,44,51,16
2015-12-03 19:54,FM-15,43,53,21
2015-12-03 20:54,FM-15,42,58,13
2015-12-03 21:54,FM-15,41,62,11
2015-12-03 22:00,FM-12,41,62,11
2015-12-03 22:54,FM-15,41,65,15
2015-12-03 23:54,FM-15,41,65,14
2015-12-03 23:59,SOD,NA,NA,NA
2015-12-04 00:54,FM-15,41,62,14
2015-12-04 01:00,FM-12,41,62,14
2015-12-04 01:54,FM-15,40,65,11
2015-12-04 02:54,FM-15,40,65,9
2015-12-04 03:54,FM-15,39,65,11
2015-12-04 04:00,FM-12,39,65,11
2015-12-04 04:54,FM-15,39,65,10
2015-12-04 05:54,FM-15,38,68,8
2015-12-04 06:54,FM-15,38,68,9
2015-12-04 07:00,FM-12,38,68,9
2015-12-04 07:54,FM-15,39,65,8
2015-12-04 08:54,FM-15,42,58,8
2015-12-04 09:54,FM-15,43,58,9
2015-12-04 10:00,FM-12,43,58,9
2015-12-04 10:54,FM-15,44,55,10
2015-12-04 11:54,FM-15,46,51,11
2015-12-04 12:54,FM-15,47,52,13
2015-12-04 13:00,FM-12,47,52,13
2015-12-04 13:54,FM-15,48,48,14
2015-12-04 14:54,FM-15,47,50,20
2015-12-04 15:54,FM-15,47,52,10
2015-12-04 16:00,FM-12,47,52,10
2015-12-04 16:54,FM-15,46,54,11
2015-12-04 17:54,FM-15,47,54,9
2015-12-04 18:54,FM-15,46,56,7
2015-12-04 19:00,FM-12,46,56,7
2015-12-04 19:54,FM-15,45,58,8
2015-12-04 20:54,FM-15,45,58,11
2015-12-04 21:54,FM-15,45,58,10
2015-12-04 22:00,FM-12,45,58,10
2015-12-04 22:54,FM-15,44,60,11
2015-12-04 23:54,FM-15,42,65,10
2015-12-04 23:59,SOD,NA,NA,NA
2015-12-05 00:54,FM-15,42,65,10
2015-12-05 01:00,FM-12,42,65,10
2015-12-05 01:54,FM-15,40,70,6
2015-12-05 02:54,FM-15,40,70,8
2015-12-05 03:54,FM-15,40,70,7
2015-12-05 04:00,FM-12,40,70,7
2015-12-05 04:54,FM-15,40,70,5
2015-12-05 05:54,FM-15,40,70,10
2015-12-05 06:54,FM-15,39,73,8
2015-12-05 07:00,FM-12,39,73,8
2015-12-05 07:54,FM-15,41,70,9
2015-12-05 08:54,FM-15,43,68,6
2015-12-05 09:54,FM-15,46,61,9
2015-12-05 10:00,FM-12,46,61,9
2015-12-05 10:54,FM-15,48,56,10
2015-12-05 11:54,FM-15,50,54,6
2015-12-05 12:54,FM-15,51,50,5
2015-12-05 13:00,FM-12,51,50,5
2015-12-05 13:54,FM-15,52,50,3
2015-12-05 14:54,FM-15,52,49,0
2015-12-05 15:54,FM-15,46,73,5
2015-12-05 16:00,FM-12,46,73,5
2015-12-05 16:54,FM-15,44,73,7
2015-12-05 17:54,FM-15,44,73,7
2015-12-05 18:54,FM-15,42,79,8
2015-12-05 19:00,FM-12,42,79,8
2015-12-05 19:54,FM-15,41,79,6
2015-12-05 20:54,FM-15,41,76,5
2015-12-05 21:54,FM-15,42,76,8
2015-12-05 22:00,FM-12,42,76,8
